 0.015125      76.0217 
 0.031125      75.0217 
 0.031125      75.0217 
 0.046125      74.0217 
 0.046125      76.0217 
 0.046125      76.0217 
 0.062125      76.0217 
 0.078125      75.0217 
 0.078125      75.0217 
 0.078125      75.0217 
 0.093125      76.0217 
 0.109125      76.0217 
 0.109125      75.0217 
 0.124125      75.0217 
 0.124125      75.0217 
 0.140125      75.0217 
 0.140125      75.0217 
 0.156125      75.0217 
 0.156125      75.0217 
 0.171125      76.0217 
 0.171125      74.0217 
 0.187125      74.0217 
 0.187125      75.0217 
 0.203125      76.0217 
 0.203125      76.0217 
 0.218125      76.0217 
 0.218125      76.0217 
 0.234125      75.0217 
 0.234125      75.0217 
 0.249125      75.0217 
 0.249125      76.0217 
 0.265125      76.0217 
 0.265125      76.0217 
 0.281125      76.0217 
 0.281125      75.0217 
 0.296125      75.0217 
 0.296125      76.0217 
 0.312125      76.0217 
 0.312125      76.0217 
 0.328125      76.0217 
 0.328125      75.0217 
 0.343125      75.0217 
 0.343125      75.0217 
 0.359125      75.0217 
 0.359125      75.0217 
 0.374125      75.0217 
 0.374125      75.0217 
 0.390125      75.0217 
 0.390125      75.0217 
 0.406125      75.0217 
 0.421125      76.0217 
 0.421125      76.0217 
 0.437125      75.0217 
 0.437125      75.0217 
 0.453125      75.0217 
 0.453125      75.0217 
 0.468125      76.0217 
 0.468125      75.0217 
 0.484125      75.0217 
 0.484125      75.0217 
 0.499125      75.0217 
 0.499125      75.0217 
 0.515125      75.0217 
 0.515125      75.0217 
 0.531125      76.0217 
 0.531125      75.0217 
 0.546125      75.0217 
 0.546125      75.0217 
 0.562125      75.0217 
 0.562125      76.0217 
 0.578125      76.0217 
 0.578125      76.0217 
 0.593125      75.0217 
 0.593125      75.0217 
 0.609125      75.0217 
 0.609125      75.0217 
 0.624125      75.0217 
 0.624125      75.0217 
 0.640125      75.0217 
 0.640125      75.0217 
 0.656125      74.0217 
 0.656125      75.0217 
 0.671125      76.0217 
 0.687125      75.0217 
 0.687125      75.0217 
 0.687125      75.0217 
 0.703125      75.0217 
 0.703125      75.0217 
 0.718125      75.0217 
 0.734125      76.0217 
 0.734125      75.0217 
 0.749125      76.0217 
 0.749125      75.0217 
 0.749125      75.0217 
 0.765125      76.0217 
 0.781125      76.0217 
 0.781125      76.0217 
 0.796125      76.0217 
 0.796125      75.0217 
 0.812125      75.0217 
 0.812125      75.0217 
 0.828125      76.0217 
 0.828125      76.0217 
 0.843125      76.0217 
 0.843125      76.0217 
 0.859125      76.0217 
 0.859125      75.0217 
 0.874125      75.0217 
 0.874125      76.0217 
 0.890125      76.0217 
 0.890125      76.0217 
 0.906125      75.0217 
 0.906125      75.0217 
 0.921125      74.0217 
 0.921125      75.0217 
 0.937125      74.0217 
 0.937125      74.0217 
 0.953125      74.0217 
 0.953125      73.0217 
 0.968125      72.0217 
 0.968125      73.0217 
 0.984125      72.0217 
 0.984125      72.0217 
 0.999125      71.0217 
 0.999125      70.0217 
 1.01513       69.0217 
 1.01513       69.0217 
 1.03113       69.0217 
 1.04613       67.0217 
 1.04613       67.0217 
 1.06213       66.0217 
 1.06213       65.0217 
 1.07813       64.0217 
 1.07813       64.0217 
 1.09312       63.0217 
 1.09312       62.0217 
 1.10912       61.0217 
 1.10912       59.0217 
 1.12413       58.0217 
 1.12413       58.0217 
 1.14013       57.0217 
 1.14013       55.0217 
 1.15613       54.0217 
 1.15613       53.0217 
 1.17113       52.0217 
 1.17113       51.0217 
 1.18713       50.0217 
 1.18713       49.0217 
 1.20313       48.0217 
 1.20313       46.0217 
 1.21812       44.0217 
 1.21812       42.0217 
 1.23412       43.0217 
 1.23412       41.0217 
 1.24913       40.0217 
 1.24913       38.0217 
 1.26513       37.0217 
 1.26513       35.0217 
 1.28113       34.0217 
 1.28113       33.0217 
 1.29613       31.0217 
 1.29613       30.0217 
 1.31213       27.0217 
 1.31213       27.0217 
 1.32813       25.0217 
 1.32813       24.0217 
 1.34312       22.0217 
 1.34312       21.0217 
 1.35912       19.0217 
 1.37413       18.0217 
 1.37413       16.0217 
 1.39013       15.0217 
 1.39013       14.0217 
 1.40613       12.0217 
 1.40613       11.0217 
 1.42113       8.0217 
 1.42113       8.0217 
 1.43713       6.0217 
 1.43713       5.0217 
 1.45313       4.0217 
 1.45313       3.0217 
 1.46812       1.0217 
 1.46812      -0.978302 
 1.48412      -1.9783 
 1.48412      -2.9783 
 1.49913      -3.9783 
 1.49913      -6.9783 
 1.51513      -6.9783 
 1.51513      -8.9783 
 1.53113      -9.9783 
 1.53113      -11.9783 
 1.54613      -12.9783 
 1.54613      -12.9783 
 1.56213      -14.9783 
 1.56213      -16.9783 
 1.57813      -17.9783 
 1.57813      -18.9783 
 1.59312      -20.9783 
 1.59312      -20.9783 
 1.60912      -21.9783 
 1.60912      -22.9783 
 1.62413      -24.9783 
 1.62413      -25.9783 
 1.64013      -26.9783 
 1.64013      -27.9783 
 1.65613      -29.9783 
 1.65613      -29.9783 
 1.67113      -30.9783 
 1.67113      -31.9783 
 1.68713      -33.9783 
 1.68713      -34.9783 
 1.70313      -34.9783 
 1.70313      -35.9783 
 1.71812      -36.9783 
 1.73412      -37.9783 
 1.73412      -38.9783 
 1.74913      -39.9783 
 1.74913      -38.9783 
 1.76513      -40.9783 
 1.76513      -41.9783 
 1.78113      -42.9783 
 1.78113      -43.9783 
 1.79613      -45.9783 
 1.79613      -45.9783 
 1.81213      -45.9783 
 1.81213      -46.9783 
 1.82813      -46.9783 
 1.82813      -47.9783 
 1.84312      -48.9783 
