0.1330000013    0.2124999904    0.1337500004
0.2660000026    0.2099999928    0.004999996556
0.4009999931    0.1862499931    -0.1062500091
0.5350000262    0.1112499976    -0.1999999942
0.6690000296    0.03249998326   -0.2525000037
0.8029999733    -0.06375001435  -0.263749993
0.9369999766    -0.1537500179   -0.2225000026
1.07099998      -0.2200000144   -0.1550000073
1.203999996     -0.2312500334   -0.06250000613
1.338999987     -0.2275000072   0.05499999753
1.47300005      -0.1300000108   0.1512499986
1.606999993     -0.01749999886  0.2174999951
1.741000056     0.08249999518   0.2224999903
1.875   0.1899999895    0.1725000007
2.009000063     0.2762499929    0.1062499969
2.14199996      0.2812499919    0.006249999089
2.27699995      0.2374999964    -0.07875000553
2.411000013     0.1599999958    -0.145000002
2.545000076     0.04874999757   -0.1850000085
2.678999901     -0.0712500072   -0.1862500073
2.812999964     -0.1837500191   -0.1700000079
2.947000027     -0.253750012    -0.1250000061
3.079999924     -0.2775000191   -0.06625000255
3.214999914     -0.2399999953   0.008749996705
3.348999977     -0.1687500036   0.08249999715
3.48300004      -0.03500001197  0.1212499975
3.617000103     0.08249999518   0.1212499975
3.750999928     0.2124999904    0.1087499982
3.88499999      0.3099999929    0.07499999685
4.018000126     0.3099999929    0.008749996705
4.152999878     0.2762499929    -0.03874999897
4.287000179     0.1874999919    -0.08000000434
4.421000004     0.05874998803   -0.1037499966
4.554999828     -0.06875000958  -0.113750002
4.68900013      -0.2012500024   -0.1075000079
4.822999954     -0.2762499905   -0.09125000851
4.956999779     -0.3012500263   -0.06500000374
5.092000008     -0.265000031    -0.03625000136
5.225999832     -0.1825000203   -0.02000000195
5.360000134     -0.05124999647  -0.005000001358
5.493999958     0.08624999161   0.0149999982
5.627999783     0.227499991     0.02124999596
5.762000084     0.3262499937    0.0237499973
5.895999908     0.3062499927    0.02249999849
6.031000137     0.2887499931    0.007499997897
6.164999962     0.1999999949    -0.01000000404
6.298999786     0.07624998624   -0.02000000195
6.433000088     -0.08374999528  -0.02375000583
6.566999912     -0.2062499977   -0.03874999897
6.701000214     -0.2787499881   -0.05875000225
6.835000038     -0.2987500287   -0.0737499954
6.96999979      -0.2612500048   -0.08874999599
7.104000092     -0.1787499941   -0.09375000613
7.237999916     -0.04999999766  -0.0900000097
7.372000217     0.08374999399   -0.08000000434
7.506000042     0.2112499916    -0.05250000076
7.639999866     0.3137499926    -0.01000000404
7.774000168     0.3074999927    0.0387499979
7.90899992      0.271249994     0.07124999764
8.043000221     0.2012499937    0.1062499969
8.177000046     0.06499999697   0.104999998
8.31099987      -0.07500000362  0.08749999797
8.444999695     -0.1875000155   0.047499997
8.579000473     -0.2574999786   -0.02625000344
8.713000298     -0.2762499905   -0.07875000553
8.847999573     -0.2424999929   -0.1287500026
8.982000351     -0.1675000048   -0.1612500014
9.116000175     -0.04999999766  -0.1687500091
9.25    0.0699999922    -0.1562500061
9.383999825     0.1812499904    -0.1062500091
9.517999649     0.2749999923    -0.04624999927
9.652000427     0.2699999915    0.03499999775
9.786999702     0.2424999916    0.1224999963
9.920999527     0.17125 0.1787499948
10.05500031     0.0687499934    0.1962500004
10.18900013     -0.05249999528  0.1662499992
10.32299995     -0.14125        0.1087499982
10.45699978     -0.222500012    -0.000000002400988387
10.5909996      -0.2300000048   -0.08749999719
10.72599983     -0.2062499977   -0.1674999954
10.85999966     -0.1424999989   -0.2162500085
10.99400043     -0.03750000958  -0.2400000157
11.12800026     0.04874999757   -0.2162500085
11.26200008     0.1374999874    -0.1550000073
11.39599991     0.1987499961    -0.07249999659
11.52999973     0.2137499892    0.05874999745
11.66499996     0.1874999919    0.167499998
11.79899979     0.1349999898    0.2449999986
11.93299961     0.04749999876   0.2674999921
12.06700039     -0.02875001793  0.2262500016
12.20100021     -0.1062500036   0.1537499963
12.33500004     -0.1437499977   0.02749999745
12.46899986     -0.1687500036   -0.09625000374
12.60400009     -0.14125        -0.194999999
