0.1330000013    0.2624999951    0.2675000132
0.2669999897    0.2049999938    0.1862500087
0.40200001      0.09749999202   0.05125000893
0.5360000134    -0.02124999904  -0.09874999517
0.6690000296    -0.1512499943   -0.2199999838
0.8029999733    -0.2587499812   -0.2912500053
0.9369999766    -0.3062499955   -0.3174999803
1.07099998      -0.3025000288   -0.3012499958
1.205000043     -0.265000005    -0.249999985
1.340000033     -0.1625000133   -0.1487499922
1.473999977     -0.02624999427  -0.0174999907
1.606999993     0.0937499956    0.1362500117
1.741000056     0.2062499963    0.2487500162
1.875   0.2712499949    0.2912500054
2.009000063     0.2812499947    0.3025000096
2.142999887     0.2549999946    0.2450000048
2.278000116     0.172499995     0.1275000089
2.411999941     0.05999999798   -0.008749991596
2.545000076     -0.07875000381  -0.1387499868
2.678999901     -0.2050000026   -0.2349999993
2.812999964     -0.2849999859   -0.2925000041
2.947000027     -0.327500005    -0.3024999946
3.08100009      -0.2924999788   -0.281249985
3.21600008      -0.2325000062   -0.2137499898
3.349999905     -0.1275000169   -0.09249998623
3.48300004      0.01124999977   0.04375000863
3.617000103     0.1374999986    0.1725000069
3.750999928     0.2462499954    0.2662500144
3.88499999      0.2874999952    0.2862500102
4.019000053     0.2737499948    0.2700000108
4.153999805     0.2274999947    0.206250012
4.288000107     0.1274999932    0.08250000893
4.421999931     0.002500008113  -0.05874998862
4.556000233     -0.1300000145   -0.1762499958
4.690000057     -0.2437499955   -0.2612500041
4.823999882     -0.3087499931   -0.3024999946
4.958000183     -0.3237499788   -0.2899999767
5.092999935     -0.2824999883   -0.2600000053
5.227000237     -0.1950000122   -0.1724999844
5.361000061     -0.05874999308  -0.05249999458
5.494999886     0.07125000215   0.08250000893
5.629000187     0.2024999962    0.1975000054
5.763000011     0.2737499948    0.2762500048
5.896999836     0.2924999942    0.2925000042
6.032000065     0.266249995     0.2512500138
6.165999889     0.1974999935    0.162500009
6.300000191     0.08124999262   0.03500000766
6.434000015     -0.05249999904  -0.1012499928
6.56799984      -0.1887500181   -0.2025000005
6.702000141     -0.2799999907   -0.2724999934
6.835999966     -0.327500005    -0.2974999993
6.971000195     -0.3000000312   -0.2824999838
7.105000019     -0.2487499907   -0.2300000041
7.238999844     -0.1387500062   -0.1399999856
7.373000145     -0.003750015729 -0.01499999309
7.506999969     0.122499998     0.12625001
7.640999794     0.2249999934    0.237500012
7.775000095     0.2962499943    0.281250015
7.909999847     0.2924999942    0.2825000138
8.043999672     0.2512499953    0.2275000066
8.17800045      0.1462499977    0.1187500097
8.312000275     0.01999999142   -0.002499990106
8.446000099     -0.1187499955   -0.1287499964
8.579999924     -0.2375000312   -0.2249999791
8.713999748     -0.2987500026   -0.2849999815
8.848999977     -0.3175000145   -0.2950000017
8.982999802     -0.2849999859   -0.2724999934
9.116999626     -0.2149999931   -0.2074999958
9.251000404     -0.08125000142  -0.09749999636
9.385000229     0.05625000156   0.037500009
9.519000053     0.1812499941    0.1650000066
9.652999878     0.2724999951    0.2537500114
9.788000107     0.2924999942    0.2837500126
9.921999931     0.274999995     0.2650000156
10.05599976     0.1962499947    0.2012500018
10.18999958     0.09124999798   0.08375000866
10.32400036     -0.03250001811  -0.04749999189
10.45800018     -0.1625000133   -0.168749988
10.59200001     -0.2687500312   -0.2562499791
10.72700024     -0.3212499812   -0.2950000017
10.86100006     -0.3050000265   -0.2912500053
10.99499989     -0.2575000122   -0.2612500041
11.12899971     -0.1499999955   -0.1724999844
11.26299953     -0.015000005    -0.05999998742
11.39700031     0.1124999926    0.07875000878
11.53100014     0.2074999951    0.1925000102
11.66600037     0.2787499952    0.2712500096
11.80000019     0.2849999957    0.2850000114
11.93400002     0.2562499952    0.2550000102
12.06799984     0.159999992     0.1637500078
12.20199966     0.03874998844   0.03500000766
12.33600044     -0.09750001573  -0.09624999756
12.47000027     -0.2200000181   -0.2049999982
12.60499954     -0.2849999859   -0.2762499898
12.73900032     -0.3062499955   -0.3024999946
12.87300014     -0.2812500193   -0.2899999767
13.00699997     -0.2187500193   -0.2362499982
13.14099979     -0.1000000133   -0.1424999982
13.27499962     0.02749999917   -0.01624999189
13.4090004      0.1549999968    0.1275000089
13.54399967     0.2524999951    0.2462500036
13.67800045     0.2899999947    0.2925000042
13.81200027     0.2699999949    0.2887500078
13.9460001      0.203749995     0.237500012
14.07999992     0.1025000022    0.1237500087
14.21399975     -0.01125000858  -0.00624999398
14.34799957     -0.1412500038   -0.137499988
14.4829998      -0.2437499955   -0.2349999993
14.61699963     -0.2912500098   -0.2899999767
14.7510004      -0.296250005    -0.3012499958
14.88500023     -0.2550000145   -0.2724999934
15.01900005     -0.1637500122   -0.2049999982
15.15299988     -0.04000001096  -0.09249998623
15.2869997      0.08875000036   0.05125000893
15.42199993     0.1862499968    0.181250006
15.55599976     0.2587499952    0.2725000084
15.68999958     0.2712499949    0.293750003
15.82400036     0.2424999953    0.2712500096
15.95800018     0.1662499935    0.2037500144
16.09199905     0.0637499944    0.07750000904
16.22599983     -0.05999999189  -0.06249998504
16.36100006     -0.1875000193   -0.1787499934
16.49500084     -0.2625000074   -0.268749997
16.62899971     -0.2924999788   -0.3087499886
16.76300049     -0.2762500241   -0.3012499958
16.89699936     -0.2200000181   -0.2600000053
17.03100014     -0.1075000062   -0.168749988
17.16500092     0.005000005729  -0.0412499904
17.29999924     0.1124999926    0.1037500091
17.43400002     0.2074999951    0.225000009
17.56800079     0.2712499949    0.2912500054
17.70199966     0.267499995     0.3025000096
17.83600044     0.2174999968    0.2575000078
17.96999931     0.122499998     0.1575000063
18.10400009     0.01249999858   0.0137500093
18.23900032     -0.108750005    -0.1224999874
18.37299919     -0.2112499967   -0.2300000041
18.50699997     -0.2687500312   -0.2937500029
18.64100075     -0.2812500193   -0.3074999898
18.77499962     -0.2575000122   -0.2925000041
18.9090004      -0.1900000169   -0.2274999767
19.04299927     -0.07500000738  -0.1212499886
19.1779995      0.04624999619   0.0137500093
19.31200027     0.1524999917    0.1637500078
19.44599915     0.2362499957    0.2637500018
19.57999992     0.2612499951    0.3012500108
19.7140007      0.2374999945    0.2912500054
19.84799957     0.1837499917    0.2300000042
19.9829998      0.08750000156   0.1025000103
20.11700058     -0.01625000381  -0.0399999916
20.25099945     -0.1362500086   -0.1699999868
20.38500023     -0.2350000336   -0.2625000029
20.5189991      -0.2787500217   -0.3012499958
20.65299988     -0.2787500217   -0.306249991
20.78700066     -0.2350000336   -0.2737499922
20.92200089     -0.1412500038   -0.1899999827
21.05599976     -0.02624999427  -0.06249998504
21.19000053     0.08124999262   0.08875000855
21.3239994      0.172499995     0.2162500024
21.45800018     0.229999996     0.287500009
21.59199905     0.2537499948    0.3025000096
21.72599983     0.2224999957    0.262500003
21.86100006     0.1549999968    0.1762500108
21.99500084     0.04999999262   0.04000000848
